"","diseaseId","targetId","datatypeId","datasourceId","score","evidenceCount"
"856314","MONDO_0015229","ENSG00000143036","animal_model","impc",0.3101055,1
"856315","MONDO_0015229","ENSG00000143382","animal_model","impc",0.2813504,1
"856316","MONDO_0015229","ENSG00000143537","animal_model","impc",0.2997707,1
"856317","MONDO_0015229","ENSG00000143669","animal_model","impc",0.3589375,2
"856319","MONDO_0015229","ENSG00000144445","animal_model","impc",0.2528384,1
"856320","MONDO_0015229","ENSG00000144908","animal_model","impc",0.3087073,1
"856321","MONDO_0015229","ENSG00000144935","animal_model","impc",0.6372534,5
"856322","MONDO_0015229","ENSG00000145287","animal_model","impc",0.2594041,1
"856323","MONDO_0015229","ENSG00000145431","animal_model","impc",0.3465813,1
"856324","MONDO_0015229","ENSG00000145555","animal_model","impc",0.3538765,1
"856325","MONDO_0015229","ENSG00000145808","animal_model","impc",0.3662023,2
"856326","MONDO_0015229","ENSG00000146350","animal_model","impc",0.2888279,1
"856327","MONDO_0015229","ENSG00000147100","animal_model","impc",0.2662737,1
"856328","MONDO_0015229","ENSG00000147257","animal_model","impc",0.3860331,4
"856329","MONDO_0015229","ENSG00000147421","animal_model","impc",0.2676719,1
"856330","MONDO_0015229","ENSG00000147437","animal_model","impc",0.4859799,1
"856331","MONDO_0015229","ENSG00000147852","animal_model","impc",0.593158,6
"856332","MONDO_0015229","ENSG00000147889","animal_model","impc",0.3816995,3
"856333","MONDO_0015229","ENSG00000148943","animal_model","impc",0.2581882,1
"856334","MONDO_0015229","ENSG00000150433","animal_model","impc",0.281168,1
"856335","MONDO_0015229","ENSG00000150893","animal_model","impc",0.4155663,2
"856336","MONDO_0015229","ENSG00000150938","animal_model","impc",0.2536895,1
"856337","MONDO_0015229","ENSG00000151148","animal_model","impc",0.3185557,1
"856338","MONDO_0015229","ENSG00000151466","animal_model","impc",0.365716,2
"856339","MONDO_0015229","ENSG00000152380","animal_model","impc",0.340806,1
"856340","MONDO_0015229","ENSG00000152591","animal_model","impc",0.251197,1
"856341","MONDO_0015229","ENSG00000152939","animal_model","impc",0.2645107,1
"856342","MONDO_0015229","ENSG00000153208","animal_model","impc",0.5281236,8
"856343","MONDO_0015229","ENSG00000153395","animal_model","impc",0.2719882,1
"856344","MONDO_0015229","ENSG00000154764","animal_model","impc",0.32348,1
"856345","MONDO_0015229","ENSG00000155666","animal_model","impc",0.3281003,1
"856346","MONDO_0015229","ENSG00000155974","animal_model","impc",0.332143,2
"856347","MONDO_0015229","ENSG00000156170","animal_model","impc",0.4408714,1
"856348","MONDO_0015229","ENSG00000156313","animal_model","impc",0.4183121,3
"856349","MONDO_0015229","ENSG00000156467","animal_model","impc",0.2733257,1
"856350","MONDO_0015229","ENSG00000156958","animal_model","impc",0.2570939,1
"856351","MONDO_0015229","ENSG00000157766","animal_model","impc",0.3645153,1
"856352","MONDO_0015229","ENSG00000157869","animal_model","impc",0.4241837,2
"856353","MONDO_0015229","ENSG00000160202","animal_model","impc",0.3558827,2
"856354","MONDO_0015229","ENSG00000160216","animal_model","impc",0.2982508,1
"856355","MONDO_0015229","ENSG00000160285","animal_model","impc",0.253264,1
"856356","MONDO_0015229","ENSG00000160396","animal_model","impc",0.2699821,1
"856357","MONDO_0015229","ENSG00000160602","animal_model","impc",0.2530816,1
"856358","MONDO_0015229","ENSG00000160877","animal_model","impc",0.3209267,1
"856359","MONDO_0015229","ENSG00000160932","animal_model","impc",0.2521089,1
"856360","MONDO_0015229","ENSG00000161929","animal_model","impc",0.2645107,1
"856361","MONDO_0015229","ENSG00000162144","animal_model","impc",0.2694957,1
"856362","MONDO_0015229","ENSG00000162337","animal_model","impc",0.5055177,4
"856363","MONDO_0015229","ENSG00000162616","animal_model","impc",0.2645107,1
"856364","MONDO_0015229","ENSG00000162745","animal_model","impc",0.2893751,1
"856365","MONDO_0015229","ENSG00000163064","animal_model","impc",0.3208963,2
"856366","MONDO_0015229","ENSG00000163219","animal_model","impc",0.2662737,1
"856367","MONDO_0015229","ENSG00000163254","animal_model","impc",0.259708,1
"856368","MONDO_0015229","ENSG00000163331","animal_model","impc",0.2821407,1
"856370","MONDO_0015229","ENSG00000163914","animal_model","impc",0.5829089,9
"856371","MONDO_0015229","ENSG00000164128","animal_model","impc",0.3645153,1
"856372","MONDO_0015229","ENSG00000164129","animal_model","impc",0.4177093,2
"856373","MONDO_0015229","ENSG00000164334","animal_model","impc",0.441942,4
"856374","MONDO_0015229","ENSG00000165323","animal_model","impc",0.3606853,1
"856376","MONDO_0015229","ENSG00000165588","animal_model","impc",0.2793442,1
"856377","MONDO_0015229","ENSG00000165633","animal_model","impc",0.2932658,1
"856378","MONDO_0015229","ENSG00000165731","animal_model","impc",0.3918908,3
"856379","MONDO_0015229","ENSG00000165782","animal_model","impc",0.2645107,1
"856380","MONDO_0015229","ENSG00000166402","animal_model","impc",0.4408714,1
"856381","MONDO_0015229","ENSG00000166411","animal_model","impc",0.2719882,1
"856382","MONDO_0015229","ENSG00000166603","animal_model","impc",0.8211113,31
"856383","MONDO_0015229","ENSG00000166825","animal_model","impc",0.3703666,2
"856384","MONDO_0015229","ENSG00000166863","animal_model","impc",0.4805466,5
"856385","MONDO_0015229","ENSG00000166923","animal_model","impc",0.3630107,2
"856386","MONDO_0015229","ENSG00000167995","animal_model","impc",0.3545756,2
"856387","MONDO_0015229","ENSG00000168329","animal_model","impc",0.2502851,1
"856388","MONDO_0015229","ENSG00000168397","animal_model","impc",0.2894966,1
"856389","MONDO_0015229","ENSG00000168454","animal_model","impc",0.3048165,1
"856390","MONDO_0015229","ENSG00000168615","animal_model","impc",0.2887063,1
"856391","MONDO_0015229","ENSG00000169057","animal_model","impc",0.4428096,4
"856392","MONDO_0015229","ENSG00000169083","animal_model","impc",0.4680092,4
"856393","MONDO_0015229","ENSG00000169231","animal_model","impc",0.3302584,2
"856394","MONDO_0015229","ENSG00000169836","animal_model","impc",0.371157,2
"856395","MONDO_0015229","ENSG00000169946","animal_model","impc",0.282627,1
"856396","MONDO_0015229","ENSG00000170178","animal_model","impc",0.2725962,1
"856397","MONDO_0015229","ENSG00000170262","animal_model","impc",0.2828702,1
"856398","MONDO_0015229","ENSG00000170264","animal_model","impc",0.2511362,1
"856399","MONDO_0015229","ENSG00000170498","animal_model","impc",0.3466421,2
"856400","MONDO_0015229","ENSG00000170820","animal_model","impc",0.4455986,9
"856401","MONDO_0015229","ENSG00000171435","animal_model","impc",0.5725019,3
"856402","MONDO_0015229","ENSG00000171540","animal_model","impc",0.2505283,1
"856403","MONDO_0015229","ENSG00000171587","animal_model","impc",0.3733303,1
"856404","MONDO_0015229","ENSG00000171877","animal_model","impc",0.2538719,1
"856405","MONDO_0015229","ENSG00000171903","animal_model","impc",0.3350915,1
"856406","MONDO_0015229","ENSG00000172179","animal_model","impc",0.3734147,3
"856407","MONDO_0015229","ENSG00000172270","animal_model","impc",0.2499204,1
"856408","MONDO_0015229","ENSG00000172296","animal_model","impc",0.2804385,1
"856409","MONDO_0015229","ENSG00000172379","animal_model","impc",0.4408714,1
"856410","MONDO_0015229","ENSG00000172818","animal_model","impc",0.2699213,1
"856411","MONDO_0015229","ENSG00000172938","animal_model","impc",0.2697997,1
"856412","MONDO_0015229","ENSG00000173511","animal_model","impc",0.2645107,1
"856413","MONDO_0015229","ENSG00000173614","animal_model","impc",0.5040191,5
"856414","MONDO_0015229","ENSG00000174231","animal_model","impc",0.4558721,2
"856416","MONDO_0015229","ENSG00000174697","animal_model","impc",0.6968371,6
"856417","MONDO_0015229","ENSG00000175426","animal_model","impc",0.3568858,2
"856418","MONDO_0015229","ENSG00000176102","animal_model","impc",0.2871865,1
"856419","MONDO_0015229","ENSG00000176597","animal_model","impc",0.3594391,2
"856420","MONDO_0015229","ENSG00000176697","animal_model","impc",0.4859799,1
"856421","MONDO_0015229","ENSG00000177551","animal_model","impc",0.4381806,6
"856422","MONDO_0015229","ENSG00000179058","animal_model","impc",0.2893751,1
"856423","MONDO_0015229","ENSG00000179270","animal_model","impc",0.3187381,1
"856425","MONDO_0015229","ENSG00000180190","animal_model","impc",0.2543582,1
"856426","MONDO_0015229","ENSG00000180660","animal_model","impc",0.3279179,1
"856427","MONDO_0015229","ENSG00000181092","animal_model","impc",0.2645107,1
"856428","MONDO_0015229","ENSG00000182240","animal_model","impc",0.2518049,1
"856429","MONDO_0015229","ENSG00000182372","animal_model","impc",0.3241487,1
"856430","MONDO_0015229","ENSG00000182472","animal_model","impc",0.2783107,1
"856431","MONDO_0015229","ENSG00000182985","animal_model","impc",0.2662737,1
"856432","MONDO_0015229","ENSG00000183072","animal_model","impc",0.4295031,3
"856433","MONDO_0015229","ENSG00000183814","animal_model","impc",0.4408714,1
"856434","MONDO_0015229","ENSG00000183979","animal_model","impc",0.413317,2
"856435","MONDO_0015229","ENSG00000184937","animal_model","impc",0.2514402,1
"856436","MONDO_0015229","ENSG00000185664","animal_model","impc",0.2955152,1
"856437","MONDO_0015229","ENSG00000185716","animal_model","impc",0.3499402,2
"856438","MONDO_0015229","ENSG00000185920","animal_model","impc",0.3419307,2
"856439","MONDO_0015229","ENSG00000186115","animal_model","impc",0.3350915,1
"856440","MONDO_0015229","ENSG00000186204","animal_model","impc",0.3350915,1
"856441","MONDO_0015229","ENSG00000186526","animal_model","impc",0.3350915,1
"856442","MONDO_0015229","ENSG00000186790","animal_model","impc",0.4873448,4
"856443","MONDO_0015229","ENSG00000187098","animal_model","impc",0.5276755,8
"856444","MONDO_0015229","ENSG00000187323","animal_model","impc",0.3380095,1
"856445","MONDO_0015229","ENSG00000187391","animal_model","impc",0.4408714,1
"856446","MONDO_0015229","ENSG00000187498","animal_model","impc",0.3210938,2
"856447","MONDO_0015229","ENSG00000187556","animal_model","impc",0.3665367,2
"856448","MONDO_0015229","ENSG00000187583","animal_model","impc",0.2719882,1
"856449","MONDO_0015229","ENSG00000188158","animal_model","impc",0.4084535,2
"856450","MONDO_0015229","ENSG00000188419","animal_model","impc",0.4312205,2
"856451","MONDO_0015229","ENSG00000188452","animal_model","impc",0.4425724,4
"856452","MONDO_0015229","ENSG00000188467","animal_model","impc",0.307613,1
"856453","MONDO_0015229","ENSG00000188687","animal_model","impc",0.3154553,1
"856454","MONDO_0015229","ENSG00000188770","animal_model","impc",0.2997707,1
"856455","MONDO_0015229","ENSG00000189052","animal_model","impc",0.4474035,6
"856456","MONDO_0015229","ENSG00000196116","animal_model","impc",0.2634772,1
"856457","MONDO_0015229","ENSG00000196189","animal_model","impc",0.4284088,2
"856458","MONDO_0015229","ENSG00000196337","animal_model","impc",0.4474035,6
"856459","MONDO_0015229","ENSG00000196517","animal_model","impc",0.4408714,1
"856460","MONDO_0015229","ENSG00000197818","animal_model","impc",0.3328421,1
"856461","MONDO_0015229","ENSG00000198300","animal_model","impc",0.2853627,1
"856462","MONDO_0015229","ENSG00000198435","animal_model","impc",0.2997707,1
"856463","MONDO_0015229","ENSG00000198691","animal_model","impc",0.4817054,4
"856465","MONDO_0015229","ENSG00000198732","animal_model","impc",0.4266429,5
"856466","MONDO_0015229","ENSG00000198901","animal_model","impc",0.2694957,1
"856467","MONDO_0015229","ENSG00000198959","animal_model","impc",0.4408714,1
"856468","MONDO_0015229","ENSG00000203733","animal_model","impc",0.3400157,1
"856469","MONDO_0015229","ENSG00000203772","animal_model","impc",0.5351311,2
"856470","MONDO_0015229","ENSG00000204472","animal_model","impc",0.2714411,1
"856471","MONDO_0015229","ENSG00000204634","animal_model","impc",0.2653618,1
"856472","MONDO_0015229","ENSG00000205213","animal_model","impc",0.3564298,1
"856473","MONDO_0015229","ENSG00000205323","animal_model","impc",0.2628085,1
"856474","MONDO_0015229","ENSG00000206573","animal_model","impc",0.4916195,5
"856475","MONDO_0015229","ENSG00000207633","animal_model","impc",0.363801,2
"856476","MONDO_0015229","ENSG00000213030","animal_model","impc",0.4474035,6
"856477","MONDO_0015229","ENSG00000214140","animal_model","impc",0.349925,1
"856479","MONDO_0015229","ENSG00000223953","animal_model","impc",0.3725856,2
"856480","MONDO_0015229","ENSG00000235718","animal_model","impc",0.5857189,4
"856481","MONDO_0015229","ENSG00000244405","animal_model","impc",0.4393607,5
"856482","MONDO_0015229","ENSG00000244752","animal_model","impc",0.2701037,1
"856483","MONDO_0015229","ENSG00000248905","animal_model","impc",0.3425082,2
"856484","MONDO_0015229","ENSG00000253729","animal_model","impc",0.3306536,1
"856485","MONDO_0015229","ENSG00000254585","animal_model","impc",0.2496772,1
"856486","MONDO_0015229","ENSG00000267631","animal_model","impc",0.4474035,6
"856487","MONDO_0015229","ENSG00000273540","animal_model","impc",0.2854843,1
"856488","MONDO_0015229","ENSG00000284862","animal_model","impc",0.252656,1
"859613","MONDO_0015461","ENSG00000001630","animal_model","impc",0.3407908,2
"859614","MONDO_0015461","ENSG00000006377","animal_model","impc",0.2505283,1
"859615","MONDO_0015461","ENSG00000008710","animal_model","impc",0.2601944,1
"859616","MONDO_0015461","ENSG00000011143","animal_model","impc",0.4162063,3
"859617","MONDO_0015461","ENSG00000048342","animal_model","impc",0.2765477,1
"859618","MONDO_0015461","ENSG00000054598","animal_model","impc",0.3572201,2
"859619","MONDO_0015461","ENSG00000060718","animal_model","impc",0.3215498,2
"859620","MONDO_0015461","ENSG00000066468","animal_model","impc",0.3406996,2
"859621","MONDO_0015461","ENSG00000068078","animal_model","impc",0.3918739,4
"859622","MONDO_0015461","ENSG00000069011","animal_model","impc",0.2692526,1
"859623","MONDO_0015461","ENSG00000070193","animal_model","impc",0.2615926,1
"859624","MONDO_0015461","ENSG00000072840","animal_model","impc",0.3384959,2
"859625","MONDO_0015461","ENSG00000074047","animal_model","impc",0.3864464,2
"859626","MONDO_0015461","ENSG00000083642","animal_model","impc",0.3622204,2
"859627","MONDO_0015461","ENSG00000084463","animal_model","impc",0.2927795,1
"859628","MONDO_0015461","ENSG00000087494","animal_model","impc",0.2911381,1
"859629","MONDO_0015461","ENSG00000092607","animal_model","impc",0.253264,1
"859630","MONDO_0015461","ENSG00000099139","animal_model","impc",0.3660503,2
"859631","MONDO_0015461","ENSG00000101144","animal_model","impc",0.2564252,1
"859632","MONDO_0015461","ENSG00000102174","animal_model","impc",0.3429946,2
"859633","MONDO_0015461","ENSG00000102575","animal_model","impc",0.2613494,1
"859634","MONDO_0015461","ENSG00000102678","animal_model","impc",0.3680565,2
"859635","MONDO_0015461","ENSG00000103056","animal_model","impc",0.3798808,2
"859636","MONDO_0015461","ENSG00000103494","animal_model","impc",0.2764869,1
"859637","MONDO_0015461","ENSG00000104331","animal_model","impc",0.2858491,1
"859638","MONDO_0015461","ENSG00000105429","animal_model","impc",0.339347,2
"859639","MONDO_0015461","ENSG00000105771","animal_model","impc",0.2694957,1
"859640","MONDO_0015461","ENSG00000106031","animal_model","impc",0.3153641,2
"859641","MONDO_0015461","ENSG00000106571","animal_model","impc",0.4218499,3
"859642","MONDO_0015461","ENSG00000108821","animal_model","impc",0.3188749,2
"859643","MONDO_0015461","ENSG00000108946","animal_model","impc",0.2522913,1
"859644","MONDO_0015461","ENSG00000109906","animal_model","impc",0.4228743,5
"859645","MONDO_0015461","ENSG00000109929","animal_model","impc",0.2656658,1
"859646","MONDO_0015461","ENSG00000112144","animal_model","impc",0.3425994,2
"859647","MONDO_0015461","ENSG00000112175","animal_model","impc",0.2718667,1
"859648","MONDO_0015461","ENSG00000112773","animal_model","impc",0.3006826,1
"859649","MONDO_0015461","ENSG00000113273","animal_model","impc",0.2890103,1
"859650","MONDO_0015461","ENSG00000114251","animal_model","impc",0.2536895,1
"859651","MONDO_0015461","ENSG00000116132","animal_model","impc",0.2692526,1
"859652","MONDO_0015461","ENSG00000117595","animal_model","impc",0.2537503,1
"859653","MONDO_0015461","ENSG00000118523","animal_model","impc",0.2618358,1
"859654","MONDO_0015461","ENSG00000119042","animal_model","impc",0.2626261,1
"859655","MONDO_0015461","ENSG00000120008","animal_model","impc",0.2493732,1
"859656","MONDO_0015461","ENSG00000120519","animal_model","impc",0.3553507,2
"859657","MONDO_0015461","ENSG00000121892","animal_model","impc",0.2711371,1
"859658","MONDO_0015461","ENSG00000125398","animal_model","impc",0.3786953,2
"859659","MONDO_0015461","ENSG00000125965","animal_model","impc",0.4378083,5
"859660","MONDO_0015461","ENSG00000126351","animal_model","impc",0.2690094,1
"859661","MONDO_0015461","ENSG00000127415","animal_model","impc",0.2747239,1
"859662","MONDO_0015461","ENSG00000128714","animal_model","impc",0.4232216,5
"859663","MONDO_0015461","ENSG00000129757","animal_model","impc",0.3772819,3
